date,cum_units
2024-12-18,1474.8400000000008
2024-12-19,1478.220000000001
2024-12-20,1479.140000000001
2024-12-21,1473.320000000001
2024-12-22,1465.030000000001
2024-12-23,1465.890000000001
2024-12-26,1468.540000000001
2024-12-27,1469.790000000001
2024-12-28,1471.5100000000011
2024-12-29,1477.5000000000011
2024-12-30,1483.100000000001
2025-01-01,1485.100000000001
2025-01-02,1487.850000000001
2025-01-03,1483.850000000001
2025-01-04,1485.830000000001
2025-01-05,1488.450000000001
2025-01-06,1489.830000000001
2025-01-07,1491.430000000001
2025-01-08,1490.430000000001
2025-01-10,1496.620000000001
2025-01-11,1494.7600000000011
2025-01-12,1502.120000000001
2025-01-13,1502.570000000001
2025-01-14,1498.7400000000011
2025-01-15,1502.8900000000012
2025-01-17,1506.0600000000013
2025-01-18,1513.8400000000013
2025-01-19,1518.7300000000014
2025-01-20,1518.3600000000015
2025-01-21,1520.4200000000014
2025-01-24,1517.0000000000014
2025-01-25,1511.8700000000013
2025-01-26,1511.7900000000013
2025-01-27,1513.3100000000013
2025-01-28,1515.9600000000014
2025-01-31,1510.3000000000013
2025-02-01,1501.1300000000012
2025-02-02,1495.1200000000013
2025-02-03,1493.5100000000014
2025-02-04,1495.8500000000013
2025-02-05,1496.8000000000013
2025-02-06,1495.8000000000013
2025-02-07,1497.1800000000014
2025-02-08,1510.6800000000014
2025-02-09,1505.0400000000013
2025-02-10,1503.3600000000013
2025-02-11,1505.9500000000012
2025-02-12,1504.9500000000012
2025-02-14,1500.0900000000013
2025-02-15,1495.3900000000012
2025-02-16,1498.3300000000013
2025-02-17,1495.3300000000013
2025-02-18,1496.2700000000013
2025-02-19,1495.2700000000013
2025-02-21,1489.6900000000014
2025-02-22,1491.3700000000015
2025-02-23,1492.8300000000015
2025-02-24,1500.2900000000016
2025-02-25,1504.9500000000016
2025-02-26,1503.9500000000016
2025-02-28,1495.9500000000016
2025-03-01,1501.6200000000017
2025-03-02,1500.1900000000016
2025-03-03,1498.1900000000016
2025-03-04,1500.6700000000017
2025-03-05,1499.6700000000017
2025-03-07,1502.5000000000016
2025-03-08,1512.8700000000015
2025-03-09,1509.6100000000015
2025-03-10,1511.4800000000014
2025-03-11,1508.9200000000014
2025-03-14,1510.1200000000015
2025-03-15,1536.4700000000014
2025-03-16,1529.7800000000013
2025-03-18,1528.7800000000013
2025-03-22,1534.5300000000013
2025-03-23,1533.5300000000013
2025-03-25,1535.5300000000013
2025-03-27,1534.5300000000013
2025-03-28,1527.5300000000013
2025-03-29,1527.4100000000014
2025-03-30,1523.6600000000014
2025-03-31,1530.9100000000014
2025-04-01,1524.1900000000014
2025-04-02,1524.3400000000015
2025-04-04,1518.8400000000015
2025-04-05,1523.1600000000014
2025-04-06,1537.2500000000014
2025-04-07,1538.3800000000015
2025-04-08,1544.0800000000015
2025-04-11,1541.0800000000015
2025-04-12,1547.8500000000015
2025-04-13,1551.4600000000014
2025-04-14,1550.4600000000014
2025-04-18,1548.0100000000014
2025-04-19,1550.7100000000014
2025-04-20,1556.6200000000015
2025-04-21,1552.5400000000016
2025-04-22,1551.9800000000016
2025-04-23,1553.0300000000016
2025-04-24,1552.0000000000016
2025-04-25,1549.7300000000016
2025-04-26,1547.9800000000016
2025-04-27,1546.0000000000016
2025-04-28,1544.0000000000016
2025-04-29,1546.2000000000016
2025-05-01,1543.2000000000016
2025-05-02,1543.2400000000016
2025-05-03,1567.8700000000017
2025-05-04,1578.0200000000018
2025-05-05,1579.1900000000019
2025-05-09,1582.350000000002
2025-05-10,1576.900000000002
2025-05-11,1574.9300000000019
2025-05-13,1576.7000000000019
2025-05-14,1573.4800000000018
2025-05-15,1571.4800000000018
2025-05-16,1572.890000000002
2025-05-17,1573.7200000000018
2025-05-18,1583.3400000000017
2025-05-23,1582.3400000000017
2025-05-24,1580.6700000000017
2025-05-25,1602.9300000000017
2025-05-30,1601.9300000000017
2025-05-31,1600.9300000000017
2025-06-01,1602.2700000000016
2025-08-01,1604.4700000000016
2025-08-02,1603.3700000000017
2025-08-03,1603.2800000000018
2025-08-08,1603.6100000000017
2025-08-09,1593.6600000000017
2025-08-10,1590.6600000000017
2025-08-11,1593.5100000000016
2025-08-15,1592.5100000000016
2025-08-16,1606.2600000000016
2025-08-17,1601.5600000000015
2025-08-18,1606.3600000000015
2025-08-19,1602.3600000000015
2025-08-22,1600.3600000000015
2025-08-23,1624.5200000000016
2025-08-24,1630.9500000000016
2025-08-25,1628.3500000000017
2025-08-29,1626.3500000000017
2025-08-30,1608.1500000000017
2025-08-31,1607.2500000000016
2025-09-03,1608.7000000000016
2025-09-06,1608.4900000000016
2025-09-07,1607.4900000000016
2025-09-13,1606.8800000000017
2025-09-14,1611.0300000000018
2025-09-15,1612.3300000000017
2025-09-19,1611.2800000000018
2025-09-20,1607.5200000000018
2025-09-21,1608.670000000002
2025-09-22,1607.670000000002
2025-09-23,1612.170000000002
2025-09-24,1613.120000000002
2025-09-25,1614.370000000002
2025-09-27,1628.070000000002
2025-09-28,1626.220000000002
2025-09-30,1628.000000000002
2025-10-01,1632.350000000002
2025-10-03,1634.750000000002
2025-10-04,1627.440000000002
2025-10-05,1630.8400000000022
2025-10-10,1632.940000000002
2025-10-11,1633.1400000000021
2025-10-12,1634.690000000002
2025-10-17,1634.8400000000022
2025-10-18,1630.6300000000022
2025-10-19,1628.9200000000021
2025-10-20,1629.8700000000022
2025-10-21,1626.8700000000022
2025-10-22,1628.240000000002
2025-10-24,1626.990000000002
2025-10-25,1621.200000000002
2025-10-26,1621.470000000002
2025-10-29,1619.470000000002
2025-11-01,1616.820000000002
2025-11-02,1616.130000000002
2025-11-03,1615.130000000002
2025-11-05,1614.130000000002
2025-11-08,1614.130000000002
2025-11-09,1616.030000000002
2025-11-22,1614.730000000002
2025-11-23,1614.550000000002
2025-11-24,1613.550000000002
2025-11-25,1614.980000000002
2025-11-29,1612.310000000002
2025-11-30,1615.660000000002
2025-12-01,1617.9900000000018
2025-12-03,1616.9900000000018
2025-12-05,1617.4400000000019
2025-12-06,1608.7700000000018
2025-12-07,1607.5500000000018
2025-12-08,1608.6500000000017
2025-12-10,1609.8500000000017
2025-12-12,1610.3500000000017
2025-12-13,1610.1500000000017
2025-12-14,1610.5300000000018
2025-12-15,1610.910000000002
2025-12-19,1611.650000000002
2025-12-20,1610.9500000000019
2025-12-21,1614.650000000002
2025-12-22,1612.650000000002
2025-12-26,1613.900000000002
2025-12-27,1615.540000000002
2025-12-29,1613.540000000002
2026-01-02,1612.540000000002
2026-01-03,1617.220000000002
2026-01-04,1616.520000000002
2026-01-05,1615.520000000002
2026-01-06,1616.9000000000021
2026-01-07,1616.1000000000022
2026-01-08,1618.3500000000022
2026-01-10,1616.3500000000022
2026-01-11,1615.8000000000022
2026-01-13,1616.6000000000022
2026-01-14,1615.6000000000022
